Time,Date,Name,Rank,Age,Exchanges,Markets,Pairs,All_Time_High,Circulating_Supply,Total_Supply,Max_Supply,Code,Rate,Volume,Cap,Delta_Hour_Change,Delta_Day_Change,Delta_Week_Change,Delta_Month_Change,Delta_Quarter_Change,Delta_Year_Change,Hour,Day,Month_Number,Month_Name,Year
12:45:52,2024-07-19,Huobi Global,BTC,huobi,33033.95454318178,299.25668037401925,214.84413310742164,514.1008134814409,12,19,7,July,2024
12:45:57,2024-07-19,Huobi Global,ETH,huobi,628477.5621252528,5693.417925041572,4087.452407060807,9780.870332102379,12,19,7,July,2024
12:46:06,2024-07-19,Huobi Global,BNB,huobi,3650570.2790938723,33070.746699903444,23742.34686114871,56813.09356105215,12,19,7,July,2024
12:46:16,2024-07-19,Huobi Global,ADA,huobi,5020886556.505978,45497563.867879726,32661294.79136449,78158858.65924421,12,19,7,July,2024
12:46:28,2024-07-19,Huobi Global,DOGE,huobi,17577269478.238575,159279229.21756226,114341635.40542446,273620864.6229867,12,19,7,July,2024
12:46:37,2024-07-19,Huobi Global,SOL,huobi,12882892.851017166,116740.38712001852,83804.3155202152,200544.7026402337,12,19,7,July,2024
12:46:47,2024-07-19,Huobi Global,USDT,huobi,2192012090.3702464,19863266.96657881,14259225.390593125,34122492.35717194,12,19,7,July,2024
12:46:56,2024-07-19,Huobi Global,TONCOIN,huobi,300862562.8030026,2726314.0707384134,1957136.6022323675,4683450.67297078,12,19,7,July,2024
12:47:05,2024-07-19,Huobi Global,USDC,huobi,2190932817.0754786,19853486.959580652,14252204.625864794,34105691.58544545,12,19,7,July,2024
12:47:14,2024-07-19,Huobi Global,XRP,huobi,3778741443.7536364,34241667.92906515,24581035.01160768,58822702.94067283,12,19,7,July,2024
12:47:32,2024-07-19,Huobi Global,BTC,huobi,33039.56267583353,299.93322205828997,215.05524132564827,514.9884633839382,12,19,7,July,2024
12:47:37,2024-07-19,Huobi Global,ETH,huobi,628426.4625229858,5704.8567979103,4090.441688931788,9795.298486842088,12,19,7,July,2024
12:47:46,2024-07-19,Huobi Global,BNB,huobi,3648062.68640461,33117.12102667387,23745.320393410555,56862.441420084426,12,19,7,July,2024
12:47:55,2024-07-19,Huobi Global,ADA,huobi,5018578105.021344,45558662.98712334,32666035.44593532,78224698.43305866,12,19,7,July,2024
12:48:05,2024-07-19,Huobi Global,DOGE,huobi,17574651157.45212,159542721.5524452,114393791.557188,273936513.1096332,12,19,7,July,2024
12:48:15,2024-07-19,Huobi Global,SOL,huobi,12879668.030633561,116921.65448347952,83834.04295324134,200755.69743672086,12,19,7,July,2024
12:48:24,2024-07-19,Huobi Global,USDT,huobi,2190653106.830171,19886753.683461107,14259009.332915096,34145763.0163762,12,19,7,July,2024
12:48:33,2024-07-19,Huobi Global,TONCOIN,huobi,300715495.6986816,2729895.926066036,1957363.7863295476,4687259.712395583,12,19,7,July,2024
12:48:42,2024-07-19,Huobi Global,USDC,huobi,2189381338.567459,19875208.56839741,14250731.365275778,34125939.93367319,12,19,7,July,2024
12:48:52,2024-07-19,Huobi Global,XRP,huobi,3781457413.221139,34328078.647760406,24613589.608973768,58941668.25673417,12,19,7,July,2024
12:55:59,2024-07-19,Huobi Global,BTC,huobi,33115.1693361782,242.49555852504375,222.85612389735007,465.35168242239376,12,19,7,July,2024
12:56:03,2024-07-19,Huobi Global,ETH,huobi,629048.5079967448,4606.392548908548,4233.3261476761245,8839.71869658467,12,19,7,July,2024
12:56:11,2024-07-19,Huobi Global,BNB,huobi,3657466.942548977,26782.876452071832,24613.762285934485,51396.63873800632,12,19,7,July,2024
12:56:21,2024-07-19,Huobi Global,ADA,huobi,5035918690.915116,36876994.44453769,33890369.34482674,70767363.78936443,12,19,7,July,2024
12:56:47,2024-07-19,Huobi Global,DOGE,huobi,17655954486.433956,129290915.01890771,118819793.44904071,248110708.4679484,12,19,7,July,2024
12:56:53,2024-07-19,Huobi Global,SOL,huobi,12936275.215732709,94710.62932774276,87061.60011129167,181772.22943903445,12,19,7,July,2024
12:56:58,2024-07-19,Huobi Global,USDT,huobi,2192886552.2843304,16054827.370911766,14758205.814315151,30813033.185226917,12,19,7,July,2024
12:57:03,2024-07-19,Huobi Global,TONCOIN,huobi,301126729.51480556,2204645.5864719977,2026593.78148938,4231239.367961378,12,19,7,July,2024
12:57:07,2024-07-19,Huobi Global,USDC,huobi,2191824418.639061,16047051.149063045,14751057.616464758,30798108.765527803,12,19,7,July,2024
12:57:16,2024-07-19,Huobi Global,XRP,huobi,3797182509.4992003,27800393.78797317,25555175.63429373,53355569.4222669,12,19,7,July,2024
13:05:15,2024-07-19,Huobi Global,BTC,huobi,33108.923686976355,242.54248518454946,222.08863285689895,464.6311180414484,13,19,7,July,2024
13:05:20,2024-07-19,Huobi Global,ETH,huobi,629694.3597109598,4612.884319494397,4223.875133727698,8836.759453222096,13,19,7,July,2024
13:05:30,2024-07-19,Huobi Global,BNB,huobi,3671923.239411492,26900.967656850535,24632.97939263869,51533.94704948922,13,19,7,July,2024
13:05:41,2024-07-19,Huobi Global,ADA,huobi,5038855601.750776,36915284.64303157,33803001.34495791,70718285.98798949,13,19,7,July,2024
13:05:51,2024-07-19,Huobi Global,DOGE,huobi,17675627574.745693,129493852.32219005,118576381.20737241,248070233.52956247,13,19,7,July,2024
13:06:02,2024-07-19,Huobi Global,SOL,huobi,12967266.92251652,94999.81490252308,86990.49464127397,181990.30954379705,13,19,7,July,2024
13:06:11,2024-07-19,Huobi Global,USDT,huobi,2193224519.590648,16067836.39496114,14713176.412469108,30781012.80743025,13,19,7,July,2024
13:06:21,2024-07-19,Huobi Global,TONCOIN,huobi,301474863.3188211,2208642.452120771,2022434.4604549261,4231076.9125756975,13,19,7,July,2024
13:06:30,2024-07-19,Huobi Global,USDC,huobi,2192167463.3717194,16060092.269252935,14706085.184695536,30766177.453948475,13,19,7,July,2024
13:06:40,2024-07-19,Huobi Global,XRP,huobi,3803794197.018278,27867070.740755588,25517631.48622007,53384702.22697566,13,19,7,July,2024
13:07:00,2024-07-19,Huobi Global,BTC,huobi,33116.23439146678,242.57963695266952,222.11955063397585,464.69918758664534,13,19,7,July,2024
13:07:05,2024-07-19,Huobi Global,ETH,huobi,629943.4883687919,4614.397304440367,4225.201540345716,8839.598844786084,13,19,7,July,2024
13:07:15,2024-07-19,Huobi Global,BNB,huobi,3673527.7326759426,26908.94783489373,24639.345149510158,51548.29298440389,13,19,7,July,2024
13:07:26,2024-07-19,Huobi Global,ADA,huobi,5041325846.659078,36928202.01676628,33813537.445788234,70741739.46255451,13,19,7,July,2024
13:07:35,2024-07-19,Huobi Global,DOGE,huobi,17682505521.270336,129526072.29004897,118601352.25638501,248127424.546434,13,19,7,July,2024
13:07:45,2024-07-19,Huobi Global,SOL,huobi,12971956.314430077,95020.84132280362,87006.42329513222,182027.26461793584,13,19,7,July,2024
13:07:55,2024-07-19,Huobi Global,USDT,huobi,2194116797.295254,16072118.883685146,14716535.43976786,30788654.323453005,13,19,7,July,2024
13:08:04,2024-07-19,Huobi Global,TONCOIN,huobi,301603692.60952103,2209276.374600561,2022937.6287189452,4232214.0033195065,13,19,7,July,2024
13:08:14,2024-07-19,Huobi Global,USDC,huobi,2193079155.5518293,16064518.057020152,14709575.695642244,30774093.752662394,13,19,7,July,2024
13:08:24,2024-07-19,Huobi Global,XRP,huobi,3804709868.2973895,27869869.73372913,25519219.25207265,53389088.98580178,13,19,7,July,2024
13:08:43,2024-07-19,Huobi Global,BTC,huobi,33105.84320207036,242.68616018098152,222.15254261417505,464.83870279515656,13,19,7,July,2024
13:08:47,2024-07-19,Huobi Global,ETH,huobi,629758.7113021524,4616.51807366999,4225.91559125279,8842.43366492278,13,19,7,July,2024
13:08:57,2024-07-19,Huobi Global,BNB,huobi,3672588.8680057903,26922.33165183371,24644.439654477017,51566.77130631072,13,19,7,July,2024
13:09:06,2024-07-19,Huobi Global,ADA,huobi,5039704854.191005,36944131.343936905,33818297.28818131,70762428.63211821,13,19,7,July,2024
13:09:15,2024-07-19,Huobi Global,DOGE,huobi,17678453973.03462,129593923.5398687,118629012.87926418,248222936.4191329,13,19,7,July,2024
13:09:25,2024-07-19,Huobi Global,SOL,huobi,12965928.157888569,95048.21546498654,87006.20884495514,182054.42430994168,13,19,7,July,2024
13:09:35,2024-07-19,Huobi Global,USDT,huobi,2193337496.4731245,16075743.086490558,14675062.26324105,30750805.34973161,13,19,7,July,2024
13:09:44,2024-07-19,Huobi Global,TONCOIN,huobi,301573485.13735455,2210338.297941507,2017751.33943118,4228089.6373726865,13,19,7,July,2024
13:09:54,2024-07-19,Huobi Global,USDC,huobi,2192197807.9977455,16067389.908213943,14667436.898077788,30734826.806291733,13,19,7,July,2024
13:10:03,2024-07-19,Huobi Global,XRP,huobi,3804083824.7544,27881470.291079503,25452155.48114486,53333625.77222436,13,19,7,July,2024
13:10:23,2024-07-19,Huobi Global,BTC,huobi,33121.14684410451,242.75273094695532,221.5415072373458,464.29423818430115,13,19,7,July,2024
13:10:27,2024-07-19,Huobi Global,ETH,huobi,629964.7614919472,4617.1609628227,4213.72313658828,8830.88409941098,13,19,7,July,2024
13:10:36,2024-07-19,Huobi Global,BNB,huobi,3675234.457222829,26936.663925331373,24582.99481404289,51519.65873937427,13,19,7,July,2024
13:10:46,2024-07-19,Huobi Global,ADA,huobi,5040989499.790928,36946606.15192413,33718289.31551934,70664895.46744348,13,19,7,July,2024
13:10:55,2024-07-19,Huobi Global,DOGE,huobi,17688183910.725807,129640889.85297269,118313141.21814835,247954031.07112104,13,19,7,July,2024
13:11:05,2024-07-19,Huobi Global,SOL,huobi,12963576.182892606,95013.12065213818,86711.07375182543,181724.1944039636,13,19,7,July,2024
13:11:14,2024-07-19,Huobi Global,USDT,huobi,2194869700.7095675,16086719.956522679,14681096.15809792,30767816.114620596,13,19,7,July,2024
13:11:24,2024-07-19,Huobi Global,TONCOIN,huobi,301834098.6409993,2212213.607303196,2018915.029219624,4231128.636522819,13,19,7,July,2024
13:11:34,2024-07-19,Huobi Global,USDC,huobi,2193718318.1332664,16078281.200881837,14673394.763198728,30751675.964080565,13,19,7,July,2024
13:11:44,2024-07-19,Huobi Global,XRP,huobi,3806745835.132754,27900541.966405723,25462651.21658714,53363193.18299286,13,19,7,July,2024
13:12:03,2024-07-19,Huobi Global,BTC,huobi,33111.39724040608,243.39646688281894,221.50642012439855,464.9028870072175,13,19,7,July,2024
13:12:09,2024-07-19,Huobi Global,ETH,huobi,629824.0468130158,4629.73358203857,4213.354963697141,8843.08854573571,13,19,7,July,2024
13:12:18,2024-07-19,Huobi Global,BNB,huobi,3674577.3000010727,27011.2168814384,24581.94250408605,51593.15938552445,13,19,7,July,2024
13:12:28,2024-07-19,Huobi Global,ADA,huobi,5038627505.74567,37091922.70450724,33851945.848020986,70943868.55252823,13,19,7,July,2024
13:12:38,2024-07-19,Huobi Global,DOGE,huobi,17681418288.465904,130161993.46230102,118792352.42827813,248954345.89057916,13,19,7,July,2024
13:12:48,2024-07-19,Huobi Global,SOL,huobi,12954708.87447735,95366.25989588727,87036.02375758157,182402.28365346882,13,19,7,July,2024
13:12:59,2024-07-19,Huobi Global,USDT,huobi,2194306529.2678595,16153416.397776335,14742416.604130665,30895833.001907002,13,19,7,July,2024
13:13:09,2024-07-19,Huobi Global,TONCOIN,huobi,301687484.0756809,2220876.3849861873,2026882.9879386483,4247759.372924836,13,19,7,July,2024
13:15:34,2024-07-19,Huobi Global,USDT,huobi,2194306529.2678595,16153416.397776335,14742416.604130665,30895833.001907002,13,19,7,July,2024
13:15:39,2024-07-19,Huobi Global,TONCOIN,huobi,301687484.0756809,2220876.3849861873,2026882.9879386483,4247759.372924836,13,19,7,July,2024
13:15:48,2024-07-19,Huobi Global,USDC,huobi,2193146924.010621,16144879.948411867,14734625.813021708,30879505.76143358,13,19,7,July,2024
13:15:59,2024-07-19,Huobi Global,XRP,huobi,3805472314.7537985,28014034.534609023,25567010.575457115,53581045.11006614,13,19,7,July,2024
13:16:17,2024-07-19,Huobi Global,BTC,huobi,33092.16115982635,243.6861593313679,222.64494080044682,466.3311001318147,13,19,7,July,2024
13:16:21,2024-07-19,Huobi Global,ETH,huobi,629296.72799457,4634.0552369532215,4233.92513029213,8867.98036724535,13,19,7,July,2024
13:16:31,2024-07-19,Huobi Global,BNB,huobi,3673777.906334026,27053.199212561503,24717.275505798996,51770.4747183605,13,19,7,July,2024
13:16:41,2024-07-19,Huobi Global,ADA,huobi,5037490012.254095,37095389.08104265,33892366.840118475,70987755.92116113,13,19,7,July,2024
13:16:51,2024-07-19,Huobi Global,DOGE,huobi,17678681174.02536,130183395.89654666,118942637.333678,249126033.23022467,13,19,7,July,2024
13:17:00,2024-07-19,Huobi Global,SOL,huobi,12950446.079467116,95365.31783135656,87130.94580848057,182496.26363983713,13,19,7,July,2024
13:17:10,2024-07-19,Huobi Global,USDT,huobi,2193867905.4840693,16155343.901104424,14760401.642594445,30915745.54369887,13,19,7,July,2024
13:17:19,2024-07-19,Huobi Global,TONCOIN,huobi,301602546.82871336,2221158.5091348803,2029371.3279910805,4250529.837125961,13,19,7,July,2024
13:17:29,2024-07-19,Huobi Global,USDC,huobi,2192679199.7355576,16148033.607493494,14753722.56041619,30901756.16790968,13,19,7,July,2024
13:17:38,2024-07-19,Huobi Global,XRP,huobi,3802749522.2823286,28005431.480401095,25587286.742755182,53592718.22315628,13,19,7,July,2024
13:17:56,2024-07-19,Huobi Global,BTC,huobi,33083.30640409527,243.68615932842775,222.64494079857056,466.33110012699836,13,19,7,July,2024
13:18:00,2024-07-19,Huobi Global,ETH,huobi,629542.834583885,4650.0969556818045,4235.131975370154,8885.228931051959,13,19,7,July,2024
13:18:09,2024-07-19,Huobi Global,BNB,huobi,3675813.0318530863,27151.26922280609,24728.346430903548,51879.61565370964,13,19,7,July,2024
13:18:19,2024-07-19,Huobi Global,ADA,huobi,5040028185.856557,37227998.53498959,33905849.37845677,71133847.91344637,13,19,7,July,2024
13:18:28,2024-07-19,Huobi Global,DOGE,huobi,17688965292.053375,130658946.67534044,118999214.03935198,249658160.7146924,13,19,7,July,2024
13:18:38,2024-07-19,Huobi Global,SOL,huobi,12955619.352046486,95696.24622563495,87156.51225677686,182852.75848241182,13,19,7,July,2024
13:18:47,2024-07-19,Huobi Global,USDT,huobi,2194706341.571015,16211124.512759516,14764477.479723481,30975601.992482997,13,19,7,July,2024
13:18:57,2024-07-19,Huobi Global,TONCOIN,huobi,301778973.7859227,2229080.231241536,2030161.7478021702,4259241.979043706,13,19,7,July,2024
13:19:06,2024-07-19,Huobi Global,USDC,huobi,2193713452.038611,16203790.567651538,14757798.00062263,30961588.568274166,13,19,7,July,2024
13:19:17,2024-07-19,Huobi Global,XRP,huobi,3804784256.199707,28103910.829951353,25595976.28248314,53699887.11243449,13,19,7,July,2024
13:23:57,2024-07-19,Huobi Global,BTC,huobi,33156.46746211389,299.21039475327973,190.8577408739199,490.0681356271997,13,19,7,July,2024
13:24:01,2024-07-19,Huobi Global,ETH,huobi,630690.1154493756,5691.924466667469,3630.6959703123407,9322.620436979809,13,19,7,July,2024
13:24:10,2024-07-19,Huobi Global,BNB,huobi,3692184.376120857,33321.64889078012,21254.810576000207,54576.459466780325,13,19,7,July,2024
13:24:20,2024-07-19,Huobi Global,ADA,huobi,5048123698.683511,45558885.556383744,29060551.166858464,74619436.72324221,13,19,7,July,2024
13:24:29,2024-07-19,Huobi Global,DOGE,huobi,17682714684.53796,159584990.92428005,101794144.82117105,261379135.7454511,13,19,7,July,2024
13:24:39,2024-07-19,Huobi Global,SOL,huobi,12970624.018846065,117058.77481243112,74668.03617828523,191726.81099071633,13,19,7,July,2024
13:24:48,2024-07-19,Huobi Global,USDT,huobi,2202131354.13298,19874047.533588123,12677017.1875174,32551064.721105523,13,19,7,July,2024
13:24:57,2024-07-19,Huobi Global,TONCOIN,huobi,302580313.59848565,2730761.5069819167,1741865.1384683817,4472626.645450299,13,19,7,July,2024
13:25:07,2024-07-19,Huobi Global,USDC,huobi,2201008809.3471327,19863916.662697684,12670555.030063787,32534471.692761473,13,19,7,July,2024
13:25:16,2024-07-19,Huobi Global,XRP,huobi,3802755550.8011985,34319544.30574594,21891336.03994945,56210880.34569539,13,19,7,July,2024
13:25:35,2024-07-19,Huobi Global,BTC,huobi,33154.094493003235,299.21287331492636,190.85829050822267,490.07116382314905,13,19,7,July,2024
13:25:39,2024-07-19,Huobi Global,ETH,huobi,630690.1154493756,5691.924466667469,3630.6959703123407,9322.620436979809,13,19,7,July,2024
13:25:49,2024-07-19,Huobi Global,BNB,huobi,3692184.376120857,33321.64889078012,21254.810576000207,54576.459466780325,13,19,7,July,2024
13:25:58,2024-07-19,Huobi Global,ADA,huobi,5048123698.683511,45558885.556383744,29060551.166858464,74619436.72324221,13,19,7,July,2024
13:26:07,2024-07-19,Huobi Global,DOGE,huobi,17682714684.53796,159584990.92428005,101794144.82117105,261379135.7454511,13,19,7,July,2024
13:26:17,2024-07-19,Huobi Global,SOL,huobi,12970624.018846065,117058.77481243112,74668.03617828523,191726.81099071633,13,19,7,July,2024
13:26:26,2024-07-19,Huobi Global,USDT,huobi,2202131354.13298,19874047.533588123,12677017.1875174,32551064.721105523,13,19,7,July,2024
13:26:35,2024-07-19,Huobi Global,TONCOIN,huobi,302580313.59848565,2730761.5069819167,1741865.1384683817,4472626.645450299,13,19,7,July,2024
13:26:45,2024-07-19,Huobi Global,USDC,huobi,2201008809.3471327,19863916.662697684,12670555.030063787,32534471.692761473,13,19,7,July,2024
13:26:55,2024-07-19,Huobi Global,XRP,huobi,3802248186.332399,34315330.83363293,21888380.001276866,56203710.834909804,13,19,7,July,2024
13:27:14,2024-07-19,Huobi Global,BTC,huobi,33152.093391509276,299.1979999218504,190.8464630477274,490.04446296957786,13,19,7,July,2024
13:27:19,2024-07-19,Huobi Global,ETH,huobi,630515.2860804554,5690.407247819266,3629.6836771339313,9320.090924953198,13,19,7,July,2024
13:27:24,2024-07-19,Huobi Global,BNB,huobi,3691376.571295406,33314.71331378516,21250.12602037989,54564.83933416505,13,19,7,July,2024
13:27:34,2024-07-19,Huobi Global,ADA,huobi,5047236948.322469,45551367.81970186,29055399.560314033,74606767.3800159,13,19,7,July,2024
13:27:43,2024-07-19,Huobi Global,DOGE,huobi,17697091050.28079,159715936.37838304,101853719.23605,261569655.61443302,13,19,7,July,2024
13:27:53,2024-07-19,Huobi Global,SOL,huobi,12986028.126979401,117198.67611257084,74739.69925785187,191938.37537042273,13,19,7,July,2024
13:28:03,2024-07-19,Huobi Global,USDT,huobi,2205077779.508882,19900788.29005283,12691089.875145705,32591878.16519854,13,19,7,July,2024
13:28:13,2024-07-19,Huobi Global,TONCOIN,huobi,302981197.42742443,2734399.993460905,1743775.9532850166,4478175.946745921,13,19,7,July,2024
13:28:22,2024-07-19,Huobi Global,USDC,huobi,2203936304.5083766,19890486.498191096,12684520.237577245,32575006.73576834,13,19,7,July,2024
13:28:32,2024-07-19,Huobi Global,XRP,huobi,3807373803.112987,34361481.803930014,21912933.67181999,56274415.47575,13,19,7,July,2024
13:28:52,2024-07-19,Huobi Global,BTC,huobi,33196.81149723551,299.6006415966039,191.06070642710824,490.66134802371215,13,19,7,July,2024
13:28:57,2024-07-19,Huobi Global,ETH,huobi,631276.7676911922,5697.261757836636,3633.2460783513725,9330.50783618801,13,19,7,July,2024
13:29:01,2024-07-19,Huobi Global,BNB,huobi,3696370.1566202263,33359.67584098194,21274.064028671943,54633.73986965388,13,19,7,July,2024
13:29:11,2024-07-19,Huobi Global,ADA,huobi,5053078507.491937,45603944.91527192,29082454.1794758,74686399.09474772,13,19,7,July,2024
13:29:20,2024-07-19,Huobi Global,DOGE,huobi,17697091050.28079,159715936.37838304,101853719.23605,261569655.61443302,13,19,7,July,2024
13:29:29,2024-07-19,Huobi Global,SOL,huobi,12986028.126979401,117198.67611257084,74739.69925785187,191938.37537042273,13,19,7,July,2024
13:29:39,2024-07-19,Huobi Global,USDT,huobi,2205077779.508882,19900788.29005283,12691089.875145705,32591878.16519854,13,19,7,July,2024
13:29:49,2024-07-19,Huobi Global,TONCOIN,huobi,302981197.42742443,2734399.993460905,1743775.9532850166,4478175.946745921,13,19,7,July,2024
15:20:05,2024-07-20,Huobi Global,BTC,huobi,30754.629900975127,280.55687225290785,251.84336771326346,532.4002399661713,15,20,7,July,2024
15:20:09,2024-07-20,Huobi Global,ETH,huobi,587893.7728347826,5363.018142457259,4814.141743376125,10177.159885833384,15,20,7,July,2024
15:20:14,2024-07-20,Huobi Global,BNB,huobi,3473030.6693743384,31682.469435510677,28439.93710094851,60122.40653645918,15,20,7,July,2024
15:20:18,2024-07-20,Huobi Global,ADA,huobi,4742969473.386076,43275783.89895313,38847291.75241985,82123075.65137297,15,20,7,July,2024
15:20:22,2024-07-20,Huobi Global,DOGE,huobi,15415702012.06418,140655889.2415715,126262308.24199025,266918197.4835617,15,20,7,July,2024
15:20:27,2024-07-20,Huobi Global,SOL,huobi,11932191.743109684,108871.65819075785,97730.61717799204,206602.27536874986,15,20,7,July,2024
15:20:31,2024-07-20,Huobi Global,USDT,huobi,2072780348.5618167,18915151.622130167,16978730.695175707,35893882.31730587,15,20,7,July,2024
15:20:35,2024-07-20,Huobi Global,TONCOIN,huobi,283655915.25272655,2588501.308998885,2323505.9124867013,4912007.221485587,15,20,7,July,2024
15:20:40,2024-07-20,Huobi Global,USDC,huobi,2074316054.1374583,18929165.69932381,16991310.094345517,35920475.79366933,15,20,7,July,2024
15:20:44,2024-07-20,Huobi Global,XRP,huobi,3499737068.432553,31936841.418301802,28667337.197628736,60604178.61593054,15,20,7,July,2024
15:20:58,2024-07-20,Huobi Global,BTC,huobi,30735.6586790791,280.54421763988955,251.85803075323395,532.4022483931235,15,20,7,July,2024
15:21:03,2024-07-20,Huobi Global,ETH,huobi,587518.6070777527,5362.661971636792,4814.319450723394,10176.981422360186,15,20,7,July,2024
15:21:07,2024-07-20,Huobi Global,BNB,huobi,3470350.4040863905,31676.130621315893,28437.185222642373,60113.31584395827,15,20,7,July,2024
